future_lr_3,future_direction_3,future_rv_3,future_lr_6,future_direction_6,future_rv_6,future_lr_12,future_direction_12,future_rv_12
-0.02298000275634493,-1.0,0.018997155150439943,-0.01534517406085989,-1.0,0.023750022655382345,-0.02691812345578093,-1.0,0.016322325061719847
-0.048716097932054225,-1.0,0.023845361430263088,-0.010448683816838056,-1.0,0.02364446476643261,-0.04268656152103745,-1.0,0.017355467835565037
0.003885938986096349,1.0,0.03049265702888182,0.00905622434102682,1.0,0.02064302271971603,-0.023713855304295706,-1.0,0.01583241965633393
0.007634828695485041,1.0,0.031163462223936622,-0.004134128411028115,-1.0,0.0201158168136032,-0.018161659242235118,-1.0,0.016322148826934925
0.03826741411521617,1.0,0.014090407238543785,0.02312706237984763,1.0,0.013318921185120102,0.02809655672043654,1.0,0.013448114817449718
0.005170285354930471,1.0,0.011635994701908584,0.0033821026090734563,1.0,0.008358660077723304,0.006777341765824119,1.0,0.011322538755784524
-0.011768957106513156,-1.0,0.0030130154539762108,-0.01157294939492104,-1.0,0.004671136101453241,-0.007363839141044437,-1.0,0.010401655492328942
-0.01514035173536854,-1.0,0.0026917385821619124,-0.03223787770419939,-1.0,0.009782302902631688,-0.0004199703864298243,-1.0,0.010494742122689145
-0.0017881827458570143,-1.0,0.0059360424393701495,-0.032770079645322525,-1.0,0.009806753354569785,0.014574939293423128,1.0,0.010430448053514474
0.0001960077115921166,1.0,0.00579141495189054,-0.014027530831207002,-1.0,0.013410077685098451,0.0209998558870641,1.0,0.010409029482331385
-0.01709752596883085,-1.0,0.015220675336113858,0.004969494340588909,1.0,0.014662377929977707,0.020943678071480676,1.0,0.010412660893191938
-0.03098189689946551,-1.0,0.011583250107138794,0.0033952391567506623,1.0,0.014566143736646775,0.007767506503977728,1.0,0.010621468878787952
-0.014223538542799119,-1.0,0.019967674596893324,0.004209110253876602,1.0,0.014562177908339718,-0.005270235189263062,-1.0,0.011349839083831002
0.02206702030941976,1.0,0.013340635352858217,0.03181790731776957,1.0,0.00884465772256452,0.02825264746426903,1.0,0.009243507272883146
